"","match.id","series.id","duration..s.","mode","map","team","win.","score","player","kills","deaths","X...","k.d","kills.per.10min","deaths.per.10min","player.score","player.spm","damage.dealt","event"
"1959","Red Reserve_Pittsburgh Knights__Control_3","rrpitt",NA,"Control",NA,"Pittsburgh Knights","L",0,"Parasite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1960","Red Reserve_Pittsburgh Knights__Control_3","rrpitt",NA,"Control",NA,"Pittsburgh Knights","L",0,"Theory",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1961","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Red Reserve","L",0,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1962","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Red Reserve","L",0,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1963","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Red Reserve","L",0,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1964","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Red Reserve","L",0,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1965","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Red Reserve","L",0,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1966","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","W",1,"GodRx",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1967","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","W",1,"Lacefield",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1968","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","W",1,"Pandur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1969","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","W",1,"Parasite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1970","Red Reserve_Pittsburgh Knights__HP_1","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","W",1,"Theory",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1971","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Red Reserve","W",1,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1972","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","L",0,"Lacefield",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1973","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","L",0,"Pandur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1974","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","L",0,"Parasite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1975","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Red Reserve","W",1,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1976","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","L",0,"Theory",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1977","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Pittsburgh Knights","L",0,"GodRx",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1978","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Red Reserve","W",1,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1979","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Red Reserve","W",1,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1980","Red Reserve_Pittsburgh Knights__HP_4","rrpitt",NA,"Hardpoint",NA,"Red Reserve","W",1,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1981","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Pittsburgh Knights","L",0,"Parasite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1982","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Pittsburgh Knights","L",0,"Theory",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1983","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1984","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Pittsburgh Knights","L",0,"GodRx",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1985","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1986","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1987","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Pittsburgh Knights","L",0,"Lacefield",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1988","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Pittsburgh Knights","L",0,"Pandur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1989","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1990","Red Reserve_Pittsburgh Knights__SND_2","rrpitt",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1991","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Str8 Rippin","L",186,"Spacely",18,22,-4,0.82,17.68,21.6,2565,251.88,3527,"Vegas"
"1992","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Str8 Rippin","L",186,"Nagafen",18,24,-6,0.75,17.68,23.57,3395,333.39,3561,"Vegas"
"1993","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Red Reserve","W",250,"Rated",23,15,8,1.53,22.59,14.73,4160,408.51,4552,"Vegas"
"1994","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Str8 Rippin","L",186,"Havok",20,19,1,1.05,19.64,18.66,2820,276.92,4357,"Vegas"
"1995","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Red Reserve","W",250,"Zer0",22,23,-1,0.96,21.6,22.59,3110,305.4,4513,"Vegas"
"1996","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Str8 Rippin","L",186,"MajorManiak",17,24,-7,0.71,16.69,23.57,2410,236.66,3720,"Vegas"
"1997","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Red Reserve","W",250,"Bance",20,17,3,1.18,19.64,16.69,3070,301.47,4944,"Vegas"
"1998","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Red Reserve","W",250,"Skrapz",22,16,6,1.38,21.6,15.71,3305,324.55,3957,"Vegas"
"1999","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Red Reserve","W",250,"Joee",23,20,3,1.15,22.59,19.64,3955,388.38,4438,"Vegas"
"2000","Red Reserve_Str8 Rippin_Arsenal_HP_1","str8red",611,"Hardpoint","Arsenal","Str8 Rippin","L",186,"Maux",19,20,-1,0.95,18.66,19.64,3160,310.31,4146,"Vegas"
"2001","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Red Reserve","L",2,"Bance",4,8,-4,0.5,NA,NA,500,NA,1206,"Vegas"
"2002","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Red Reserve","L",2,"Joee",5,6,-1,0.83,NA,NA,630,NA,1154,"Vegas"
"2003","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Red Reserve","L",2,"Zer0",4,6,-2,0.67,NA,NA,575,NA,1206,"Vegas"
"2004","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Str8 Rippin","W",6,"Havok",10,2,8,5,NA,NA,1625,NA,1906,"Vegas"
"2005","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Str8 Rippin","W",6,"Nagafen",6,5,1,1.2,NA,NA,1275,NA,1476,"Vegas"
"2006","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Str8 Rippin","W",6,"Spacely",5,6,-1,0.83,NA,NA,1240,NA,1117,"Vegas"
"2007","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Str8 Rippin","W",6,"Maux",2,5,-3,0.4,NA,NA,375,NA,838,"Vegas"
"2008","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Red Reserve","L",2,"Skrapz",3,7,-4,0.43,NA,NA,625,NA,599,"Vegas"
"2009","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Red Reserve","L",2,"Rated",7,6,1,1.17,NA,NA,775,NA,1513,"Vegas"
"2010","Red Reserve_Str8 Rippin_Hacienda_SND_2","str8red",NA,"Search & Destroy","Hacienda","Str8 Rippin","W",6,"MajorManiak",10,5,5,2,NA,NA,1450,NA,1423,"Vegas"
"2011","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Red Reserve","W",3,"Joee",19,3,16,6.33,26.51,4.19,2345,327.21,3475,"Vegas"
"2012","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Red Reserve","W",3,"Rated",11,6,5,1.83,15.35,8.37,1750,244.19,2319,"Vegas"
"2013","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Team Heretics","L",0,"Lucky",5,12,-7,0.42,6.98,16.74,1130,157.67,2009,"Vegas"
"2014","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Team Heretics","L",0,"Methodzsick",7,16,-9,0.44,9.77,22.33,1030,143.72,1992,"Vegas"
"2015","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Red Reserve","W",3,"Bance",10,6,4,1.67,13.95,8.37,1475,205.81,2286,"Vegas"
"2016","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Team Heretics","L",0,"Mettalz",6,14,-8,0.43,8.37,19.53,950,132.56,1459,"Vegas"
"2017","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Team Heretics","L",0,"Sukry",9,14,-5,0.64,12.56,19.53,1200,167.44,1829,"Vegas"
"2018","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Red Reserve","W",3,"Skrapz",11,11,0,1,15.35,15.35,1575,219.77,2329,"Vegas"
"2019","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Team Heretics","L",0,"JurNii",7,11,-4,0.64,9.77,15.35,1275,177.91,2165,"Vegas"
"2020","Red Reserve_Team Heretics_Arsenal_Control_3","rrhere",430,"Control","Arsenal","Red Reserve","W",3,"Zer0",16,7,9,2.29,22.33,9.77,2600,362.79,2466,"Vegas"
"2021","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Red Reserve","L",193,"Rated",16,21,-5,0.76,15,19.69,3515,329.53,4876,"Vegas"
"2022","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Team Heretics","W",250,"Methodzsick",27,19,8,1.42,25.31,17.81,4070,381.56,5277,"Vegas"
"2023","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Red Reserve","L",193,"Skrapz",21,25,-4,0.84,19.69,23.44,3350,314.06,4950,"Vegas"
"2024","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Team Heretics","W",250,"Sukry",23,22,1,1.05,21.56,20.62,3620,339.38,5508,"Vegas"
"2025","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Red Reserve","L",193,"Joee",19,27,-8,0.7,17.81,25.31,2915,273.28,4791,"Vegas"
"2026","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Red Reserve","L",193,"Zer0",25,24,1,1.04,23.44,22.5,3380,316.88,5128,"Vegas"
"2027","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Team Heretics","W",250,"JurNii",25,20,5,1.25,23.44,18.75,4525,424.22,5439,"Vegas"
"2028","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Team Heretics","W",250,"Mettalz",27,22,5,1.23,25.31,20.62,4525,424.22,5720,"Vegas"
"2029","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Red Reserve","L",193,"Bance",28,29,-1,0.97,26.25,27.19,3695,346.41,6187,"Vegas"
"2030","Red Reserve_Team Heretics_Frequency_HP_1","rrhere",640,"Hardpoint","Frequency","Team Heretics","W",250,"Lucky",25,24,1,1.04,23.44,22.5,4115,385.78,5299,"Vegas"
"2031","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Team Heretics","L",196,"Sukry",23,25,-2,0.92,21.56,23.44,3300,309.38,4433,"Vegas"
"2032","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Red Reserve","W",250,"Rated",12,22,-10,0.55,11.25,20.62,3530,330.94,4179,"Vegas"
"2033","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Team Heretics","L",196,"Mettalz",26,27,-1,0.96,24.38,25.31,3770,353.44,5089,"Vegas"
"2034","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Red Reserve","W",250,"Skrapz",36,20,16,1.8,33.75,18.75,5245,491.72,5538,"Vegas"
"2035","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Red Reserve","W",250,"Zer0",36,24,12,1.5,33.75,22.5,4480,420,7151,"Vegas"
"2036","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Red Reserve","W",250,"Bance",25,25,0,1,23.44,23.44,3895,365.16,5276,"Vegas"
"2037","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Red Reserve","W",250,"Joee",21,24,-3,0.88,19.69,22.5,4285,401.72,4254,"Vegas"
"2038","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Team Heretics","L",196,"Lucky",25,24,1,1.04,23.44,22.5,4380,410.62,5102,"Vegas"
"2039","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Team Heretics","L",196,"JurNii",24,27,-3,0.89,22.5,25.31,3590,336.56,4829,"Vegas"
"2040","Red Reserve_Team Heretics_Hacienda_HP_4","rrhere",640,"Hardpoint","Hacienda","Team Heretics","L",196,"Methodzsick",17,26,-9,0.65,15.94,24.38,2735,256.41,4456,"Vegas"
"2041","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Zer0",8,7,1,1.14,NA,NA,1375,NA,1979,"Vegas"
"2042","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Team Heretics","L",5,"Lucky",9,7,2,1.29,NA,NA,1200,NA,1960,"Vegas"
"2043","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Team Heretics","L",5,"Sukry",8,7,1,1.14,NA,NA,1075,NA,2095,"Vegas"
"2044","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Team Heretics","L",5,"Methodzsick",8,8,0,1,NA,NA,1065,NA,1563,"Vegas"
"2045","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Team Heretics","L",5,"JurNii",4,7,-3,0.57,NA,NA,1050,NA,1143,"Vegas"
"2046","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Joee",5,8,-3,0.62,NA,NA,825,NA,1147,"Vegas"
"2047","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Bance",6,9,-3,0.67,NA,NA,1000,NA,1171,"Vegas"
"2048","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Team Heretics","L",5,"Mettalz",7,8,-1,0.88,NA,NA,1095,NA,1503,"Vegas"
"2049","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Skrapz",12,8,4,1.5,NA,NA,1750,NA,2406,"Vegas"
"2050","Red Reserve_Team Heretics_Hacienda_SND_2","rrhere",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Rated",7,6,1,1.17,NA,NA,1125,NA,1835,"Vegas"
"2051","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","Red Reserve","W",250,"Rated",17,15,2,1.13,17.74,15.65,2835,295.83,3624,"Vegas"
"2052","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","Red Reserve","W",250,"Skrapz",20,13,7,1.54,20.87,13.57,3630,378.78,4472,"Vegas"
"2053","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","UYU","L",149,"Nova",19,15,4,1.27,19.83,15.65,2635,274.96,3697,"Vegas"
"2054","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","Red Reserve","W",250,"Zer0",23,16,7,1.44,24,16.7,3080,321.39,3801,"Vegas"
"2055","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","UYU","L",149,"Mayhem",14,18,-4,0.78,14.61,18.78,1955,204,3214,"Vegas"
"2056","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","UYU","L",149,"Skyz",11,18,-7,0.61,11.48,18.78,1855,193.57,3209,"Vegas"
"2057","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","UYU","L",149,"Spoof",21,18,3,1.17,21.91,18.78,2840,296.35,3857,"Vegas"
"2058","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","Red Reserve","W",250,"Bance",17,18,-1,0.94,17.74,18.78,2350,245.22,3863,"Vegas"
"2059","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","UYU","L",149,"Proto",15,21,-6,0.71,15.65,21.91,2370,247.3,3659,"Vegas"
"2060","Red Reserve_UYU_Arsenal_HP_4","rruyu",575,"Hardpoint","Arsenal","Red Reserve","W",250,"Joee",16,17,-1,0.94,16.7,17.74,2850,297.39,3037,"Vegas"
"2061","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","UYU","W",3,"Skyz",19,14,5,1.36,17.27,12.73,3320,301.82,3492,"Vegas"
"2062","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","Red Reserve","L",1,"Skrapz",19,16,3,1.19,17.27,14.55,3000,272.73,3304,"Vegas"
"2063","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","UYU","W",3,"Spoof",11,19,-8,0.58,10,17.27,2375,215.91,2821,"Vegas"
"2064","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","UYU","W",3,"Mayhem",23,11,12,2.09,20.91,10,3275,297.73,4329,"Vegas"
"2065","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","UYU","W",3,"Proto",25,12,13,2.08,22.73,10.91,3080,280,4257,"Vegas"
"2066","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","Red Reserve","L",1,"Joee",13,19,-6,0.68,11.82,17.27,2545,231.36,3182,"Vegas"
"2067","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","Red Reserve","L",1,"Zer0",14,19,-5,0.74,12.73,17.27,2000,181.82,2782,"Vegas"
"2068","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","Red Reserve","L",1,"Bance",16,19,-3,0.84,14.55,17.27,2350,213.64,4259,"Vegas"
"2069","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","Red Reserve","L",1,"Rated",13,20,-7,0.65,11.82,18.18,2125,193.18,2927,"Vegas"
"2070","Red Reserve_UYU_Frequency_Control_3","rruyu",660,"Control","Frequency","UYU","W",3,"Nova",15,18,-3,0.83,13.64,16.36,2575,234.09,3654,"Vegas"
"2071","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","UYU","W",250,"Skyz",31,35,-4,0.89,22.99,25.96,5405,400.87,7034,"Vegas"
"2072","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","Red Reserve","L",246,"Joee",28,35,-7,0.8,20.77,25.96,4655,345.24,5684,"Vegas"
"2073","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","UYU","W",250,"Nova",28,33,-5,0.85,20.77,24.47,5625,417.18,6852,"Vegas"
"2074","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","Red Reserve","L",246,"Skrapz",33,28,5,1.18,24.47,20.77,5955,441.66,6969,"Vegas"
"2075","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","Red Reserve","L",246,"Zer0",37,34,3,1.09,27.44,25.22,5555,411.99,7145,"Vegas"
"2076","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","Red Reserve","L",246,"Rated",35,32,3,1.09,25.96,23.73,4915,364.52,6998,"Vegas"
"2077","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","UYU","W",250,"Proto",31,36,-5,0.86,22.99,26.7,4820,357.48,5838,"Vegas"
"2078","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","UYU","W",250,"Spoof",32,34,-2,0.94,23.73,25.22,5180,384.18,6555,"Vegas"
"2079","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","UYU","W",250,"Mayhem",43,31,12,1.39,31.89,22.99,6350,470.95,7709,"Vegas"
"2080","Red Reserve_UYU_Frequency_HP_1","rruyu",809,"Hardpoint","Frequency","Red Reserve","L",246,"Bance",39,33,6,1.18,28.92,24.47,5320,394.56,7587,"Vegas"
"2081","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","Red Reserve","L",3,"Bance",3,9,-6,0.33,NA,NA,625,NA,627,"Vegas"
"2082","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","Red Reserve","L",3,"Joee",4,8,-4,0.5,NA,NA,755,NA,1077,"Vegas"
"2083","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","Red Reserve","L",3,"Rated",6,6,0,1,NA,NA,925,NA,1354,"Vegas"
"2084","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","Red Reserve","L",3,"Skrapz",5,6,-1,0.83,NA,NA,850,NA,1406,"Vegas"
"2085","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","Red Reserve","L",3,"Zer0",9,8,1,1.12,NA,NA,1075,NA,1579,"Vegas"
"2086","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","UYU","W",6,"Mayhem",9,7,2,1.29,NA,NA,1150,NA,1587,"Vegas"
"2087","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","UYU","W",6,"Nova",6,7,-1,0.86,NA,NA,1225,NA,1722,"Vegas"
"2088","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","UYU","W",6,"Proto",9,5,4,1.8,NA,NA,1915,NA,1382,"Vegas"
"2089","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","UYU","W",6,"Skyz",7,3,4,2.33,NA,NA,1260,NA,1071,"Vegas"
"2090","Red Reserve_UYU_Gridlock_SND_5","rruyu",NA,"Search & Destroy","Gridlock","UYU","W",6,"Spoof",7,5,2,1.4,NA,NA,1400,NA,1535,"Vegas"
"2091","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Zer0",13,9,4,1.44,NA,NA,1725,NA,3274,"Vegas"
"2092","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","UYU","L",5,"Mayhem",4,9,-5,0.44,NA,NA,575,NA,1265,"Vegas"
"2093","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","UYU","L",5,"Nova",8,9,-1,0.89,NA,NA,1150,NA,1814,"Vegas"
"2094","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","UYU","L",5,"Proto",8,8,0,1,NA,NA,1560,NA,1550,"Vegas"
"2095","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Bance",7,8,-1,0.88,NA,NA,1100,NA,1808,"Vegas"
"2096","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Joee",8,6,2,1.33,NA,NA,1265,NA,1781,"Vegas"
"2097","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Rated",11,7,4,1.57,NA,NA,1650,NA,1552,"Vegas"
"2098","Red Reserve_UYU_Hacienda_SND_2","rruyu",NA,"Search & Destroy","Hacienda","Red Reserve","W",6,"Skrapz",3,7,-4,0.43,NA,NA,825,NA,937,"Vegas"
